"","fpool2_eGFPorf_unt_24h1","fpool2_eGFPorf_unt_24h2","fpool2_eGFPorf_unt_24h3","fpool_eGFPorf_unt_24h1","fpool_eGFPorf_unt_24h2","fpool_eGFPorf_unt_24h3","fpool2_TNFAIP3orf_unt_24h1","fpool2_TNFAIP3orf_unt_24h2","fpool2_TNFAIP3orf_unt_24h3","fpool_TNFAIP3orf_unt_24h1","fpool_TNFAIP3orf_unt_24h2","fpool_TNFAIP3orf_unt_24h3"
"ABHD17A",55.9262232423119,58.8443228788772,58.822341777413,45.3821247959855,42.3706087767256,48.7788248273737,55.8300864561063,56.0035625453146,53.9167652690197,47.2993183322104,48.4733321215521,45.7424633284324
"ABHD17B",15.2126193281408,14.0568821472346,13.8533505295757,14.1176308741315,14.3554351807473,14.8338321736625,14.6471052334813,16.0567099053132,14.9388891086845,12.8568599252118,14.2782086842349,14.0688168460803
"ABHD17C",29.0949390817475,27.6273089456986,28.7583952093024,28.9256448948023,27.9482796762172,29.8980928082751,29.8354026746359,27.0088967071922,27.7342580371616,35.3998841461101,33.804322026605,31.0825197241133
"ABHD18",3.66905205234427,4.42842110605005,4.7688889912021,4.40999846666981,5.09731668580122,4.8678012375708,4.81835642960767,4.51975673358967,4.1949873465408,5.20988811282759,4.52213060966971,4.25611265931842
"ABHD2",79.6141382469205,80.3657784813856,80.6721943796888,69.1510302696978,67.6163740945915,68.782895593604,77.0413294342705,79.6013220950807,78.350265237273,66.0996783002183,68.0413170436414,68.6674337888521
"ABHD3",16.1674311195404,14.8452752986905,15.5034223858471,9.24268049244535,9.63272444560861,8.4394423822973,14.6296474203305,14.8384466348038,14.3865710254409,7.42315800324122,8.02538611283976,8.89914465130216
"ABHD4",14.5689259856243,13.6878470550638,13.5269626898736,16.9496107201399,16.6432072365793,18.4486786548171,14.4026958493708,14.6191592461121,13.387138303381,17.9921434349917,16.4136592499123,15.8744403985185
"ABHD5",21.9821276469398,20.1124125233107,20.58056655899,27.8971149009783,27.025143583513,25.8655947416484,19.0813897737724,20.6982929659538,20.6461759688685,19.4593672949288,22.5269098889102,22.7530063125684
"ABHD6",7.40247343894019,6.62585733670368,7.14426715792254,6.32616393461579,5.41840750065484,6.37998801255581,7.01804088660248,7.00501380542874,6.77247173501101,6.30408895752646,7.13212574549759,6.98604350645701
"ABHD8",16.424908456547,16.1368981212884,16.3737899583859,12.7650434849931,12.1880721804853,13.4368596291525,18.5052819397976,17.335886339348,16.490639913988,12.6330461160688,13.119761645338,14.7566734374853
"ABI1",43.1059975038575,40.7448290401348,41.1792657757413,50.9615477761811,54.103802302835,48.8220301638018,39.5943202259065,41.1163853796904,41.8052187293204,56.0777932908172,51.5997434072497,50.3317565242126
"ABI2",33.0321966934737,33.2467069401182,34.4883150618494,37.5483895005592,37.3268072267333,35.6155989955994,32.2620387025905,33.1733088559695,32.0344488281297,38.9560368913815,37.363406302734,36.1232188080031
"ABI3BP",1.86671069329796,1.34194578971214,1.21488807000206,3.56463134845834,3.87984734614791,3.21159667449198,1.48391411781396,1.35227223026537,1.4859986525364,3.36964123765221,2.19127933863625,2.95563379119335
"ABL1",80.9337095990794,81.3051405341841,80.2732759089418,81.2679589640621,76.045007984499,82.0469338770439,82.1040952479888,80.2835495265659,82.1901909588715,75.2760444750793,80.0445032298018,80.6726808607174
"ABL2",140.925929121621,144.007557558484,138.896158450981,151.038925120448,148.236926190755,139.553236662902,138.527747351221,141.878940483518,141.669588351988,150.999716568445,118.67801411735,125.03943100634
"ABLIM1",86.2441796748408,78.4870543757886,80.7265923529724,109.024179345339,103.270833327296,107.466073475601,78.2633763548232,78.346510926456,77.4165846679802,128.668072056181,116.095933368002,109.498171144283
"ABLIM3",9.84850814050303,9.7626556201558,9.2476554582246,12.0887497904239,11.9740116372496,11.5358248263142,9.63671285921535,8.58875605709089,9.15269966517993,12.1356820957511,10.0212647461199,9.65148779815138
"ABR",50.755220057429,52.3358857987734,51.4967480418782,41.8315828994973,40.9524576777888,42.2692208055334,49.4579846560817,48.754896085784,45.618843589812,48.443255578941,42.56943938115,42.8083250557204
"ABRACL",23.9883052311163,22.2595257868501,24.0801695069064,19.4998015267445,23.0382659657472,19.7592405264708,22.4682055250184,23.719585876817,24.0915887738644,16.8979425902928,18.981782806021,19.5071830218761
"ABT1",24.3959776813768,25.2285808465882,24.6966798707881,22.5572126042759,21.8743117619029,22.034721578353,24.4060227847519,24.7916575548652,24.8411633154093,18.1537867415949,20.7962179271848,21.5707527960911
"ABTB1",6.8660623201764,7.56521938950217,7.34372639329601,5.6921385959572,5.71274074760399,5.05502436209275,7.99567842304462,8.0039896872464,7.58779842932301,7.87078562152712,6.26677976463487,6.55613313682889
"ABTB2",5.86833763927577,7.12908700784573,5.65738922150211,7.19970995676764,6.26127088964559,7.58973743254382,5.84836740550207,6.07913371984164,5.4837295407759,5.96836824381204,6.99255381310038,5.77154671225756
"ACAA1",35.5104160621623,37.0880267631692,36.4829074155841,44.5931154856548,42.7853510792449,44.861540991222,35.1251200593139,35.2565390485405,34.6513845082602,40.0253695350645,41.7599221732462,40.1536285232668
"ACAA2",5.77178363789829,5.35100883647715,5.34913403956129,9.04542816486267,9.03067916775807,9.46196867776336,5.48175332933627,6.12786425066201,5.70728686018403,10.5689854317505,9.81190684752409,9.99541609385388
"ACACA",225.045920766157,232.206944587314,228.797875631133,248.664737821902,242.303156158913,244.153356155437,230.355844524179,227.011177826712,227.660253740797,251.42994637109,245.269756801623,244.855451021698
"ACACB",5.79324008264884,6.32391953401845,6.63655274060825,4.94539764153707,5.51205898832048,5.96233642708376,6.94820963399947,6.03040318902126,6.18070236010713,6.8511893798759,6.42030889027181,6.56688089606959
"ACAD10",13.2064417439643,13.5201038313498,13.4544320588287,12.5255228014999,12.0141479891063,12.2127084303551,13.8091302022452,13.03541699445,12.8479706506908,15.5053233334034,14.2921658774746,13.4346990508789
"ACAD11",19.6111905020039,19.5253112403116,17.9694638413737,21.4723248025712,23.6001748917411,20.220097448371,17.841885040069,18.7490717331388,19.2522303302061,26.3975953783603,21.3265912702942,21.936176610275
"ACAD8",9.17263013086067,8.89039085684291,9.26578811598583,9.89079528307414,9.25811849494605,9.67799535990407,9.47959254085858,9.64864510243402,8.7976380402376,9.27583897892454,10.1468794852774,9.98466833461317
"ACAD9",41.5718617041931,42.0196775403613,42.1040313215638,36.5339489587055,35.4537774734206,37.300607116297,40.694162454404,41.2747596048566,40.7137329933866,35.8226435633802,36.4003599691932,38.1760408229774
"ACADM",21.1882391911694,20.9008056747665,20.5080359279452,21.1764463111972,20.911039317342,19.4135978350457,21.089038286109,22.0871130943344,23.8022793016892,18.2905618471823,18.7863821006649,18.6688578011013
"ACADS",3.95871405647671,4.51229271790706,4.38810317821638,4.18456723514675,3.85308977824344,4.23412296995803,4.18987515618059,4.58066989711514,4.58950026314338,4.66278769047815,4.6477453488272,4.62153647350233
"ACADSB",21.1560545240435,21.4879069577656,21.4690667892901,22.8671805476201,24.3092504412095,24.2093901785696,22.0317601962496,21.6972688477715,21.0143880243643,26.0867428656618,23.9645007926015,22.8712316642162
"ACADVL",77.3182986586115,78.8560894679595,79.4754389674479,73.5046709284869,72.8340998359628,77.0063112937605,78.1237138496172,77.4815440043944,75.8385330015699,89.5379577576885,77.727609152008,78.5446245310582
"ACAP2",53.5016449854996,50.85974543009,50.1186660520251,51.8773621542435,60.2580429208627,51.0831094368746,52.4607285180111,53.2990180847839,54.0088182828936,60.3302556645333,55.7869013791661,55.0177795531591
"ACAP3",26.8741970500655,26.6879468929001,26.5824762779554,26.7417798394227,24.6972351758243,27.968254447818,30.7606667716258,29.5550669425567,29.1808053980377,30.7743987571558,28.6820321076273,27.6647322855698
"ACAT1",28.0972144008469,30.3279748474943,30.1183445413943,32.0394137802145,32.6308540594991,33.0376805887202,28.9275963907968,29.6890759023128,30.6142023283604,33.9575284871889,34.4184385291528,34.2638564593615
"ACAT2",130.00459874359,132.148111641903,131.226044217983,133.765257004994,138.216217010531,132.726793507256,130.409864236121,136.006911519663,133.542622269974,119.578744584876,121.70672505037,130.864716514801
"ACBD3",53.1261572023649,50.5410333050334,49.6109516347108,52.8636237921569,58.0773011366485,50.1181902566461,49.4929002823832,51.2888836884435,52.0099528387739,49.5498905241478,50.5250395277912,50.6111982644709
"ACBD4",3.90507294460033,3.84131982305099,3.227613081498,3.53645244451796,3.97349883381355,3.96048917257979,4.31207984823585,3.64260717882294,3.81362486049164,5.4212678214626,4.60587376910803,4.8794826952792
"ACBD5",18.9996818266131,17.8478790031714,18.2958516810757,25.2764768345228,24.6437200400153,23.4172923440536,18.8893538291141,19.4069338992139,19.5415398023813,22.4684196178507,23.8249288602043,23.2151599599187
"ACBD6",36.7012487458179,36.6854430262556,36.7367646242413,38.788261273936,38.7583371096224,39.9505344172231,37.1502263848012,37.7539787530846,35.7034189525338,41.7039731036366,38.3962386024733,38.9713750067894
"ACBD7",5.39629585476364,5.8710128299906,5.87498111463681,4.56498243834191,4.17418059309706,5.01181902566461,5.42937988988401,5.33599312483093,5.15496877694042,4.72495819301786,4.21507235839584,3.29956208689585
"ACCS",1.26593024028252,1.17420256599812,1.23302072776328,1.43712410095949,1.45828745079352,1.51218677498501,1.23950473370342,1.55937698625196,1.32819348589536,1.84024687517538,1.39571932397213,1.53692957142054
"ACD",25.533169253156,24.6582538859605,27.0901906952697,22.1627079491106,21.6334936507627,22.2363464816844,25.8550212762644,25.6322592115166,24.2493939405054,19.4469331944209,21.8290502269241,23.709556884991
"ACER2",6.09363030915656,4.74713323110669,5.83871579911436,5.83303311565911,5.52543777227271,5.77511330256181,6.04040335016035,5.78675053491939,5.957145040699,5.70725213314526,6.14116502547738,6.44865554442186
"ACER3",62.2666026660998,62.4004792216144,61.0526586820436,49.2144557318774,46.6651984253928,47.3386469464356,60.508780380508,61.3273730374405,62.767005031471,47.3241865332263,51.1670704168184,47.6340689547961
"ACIN1",146.526061201515,150.314702770131,153.964397050559,151.813844978809,147.434199153621,153.623774559668,147.57089456331,147.738786814668,146.798256267821,149.706570115619,150.905173307867,151.371441146062
"ACKR3",2.87516359657387,3.20389557293773,3.26387839702045,1.38076629307873,1.21746933965331,1.54099033260377,3.596309509055,3.52078085177201,3.45856323554931,2.05162658381039,1.67486318876656,1.7303892377532
"ACKR4",1.56632046679024,1.30839714496933,1.50501059418165,1.95843382385656,2.0737115125963,1.51218677498501,1.53628755726622,1.42536802649593,1.85421070803214,2.01432428228656,1.96796424680071,1.77338027471601
"ACLY",616.851330133598,634.522292343013,649.131015194084,694.849502813913,671.494545346585,670.489214249545,659.486349582824,645.764811798889,641.425400673586,680.592925402699,635.219778726197,665.705459609909
"ACO1",31.5409737833104,32.6931543018619,33.9987333022963,27.728041477336,25.8879469475731,27.3489779590146,29.3640417195656,28.6535521223798,29.6410704674074,24.3832710960738,25.5277064354503,26.0095773625015
"ACO2",82.1138140603597,83.9219348241228,85.6405426062643,82.0428788224227,75.8978413610245,81.4420591670499,82.3135890057978,82.1109444323299,81.5326694312005,90.6818950044191,81.5239657132122,81.3282941744003
"ACOT1",5.25682896388506,5.25036290224874,5.83871579911436,1.71891314036331,1.40477231498459,1.52658855379439,6.40701742632615,6.05476845443145,5.68098599907719,1.7283399706039,1.85630670088294,1.7303892377532
"ACOT11",3.93725761172616,4.09293465862202,3.98918470746944,4.66360860213325,5.01704398208781,5.1702385925678,4.08512827727607,3.49641558636182,4.02403174934635,7.80861511898741,6.16907941195682,5.95425861934951
"ACOT13",20.0295911746396,18.9214356349411,19.1118212803309,23.5012058862787,22.4897358237056,23.2156674407223,19.325799157883,20.0891613306991,19.4231859274005,23.6123568645814,22.5687814686294,23.6988091257503
"ACOT2",9.36573813361563,9.62846104118458,9.30205343150828,6.62204242598981,6.26127088964559,6.81204137683724,9.35738784880331,9.08824399799972,8.77133717913076,8.61683165200363,7.32752645085369,8.05007167128662
"ACOT4",1.33029957453418,1.19097688836952,1.4687452786592,0.732651502449936,0.682317981563943,0.892910286181626,1.44899849151245,1.35227223026537,1.13093702759407,0.509798120825611,0.977003526780492,0.849072980015544
"ACOT7",93.0566008831408,93.0471661941653,94.3079530161297,86.1147304418079,86.5072170351462,88.3837165531716,90.7282549444605,93.0509486015038,89.7385380965342,90.6445927028953,90.9450711500241,95.8485169085902
"ACOT8",5.86833763927577,6.10585334319022,5.78431782583068,5.81894366368892,5.63246804389059,6.04874709994005,6.24989710796938,6.12786425066201,5.64153470741694,6.56520506819324,6.32260853759376,6.56688089606959
"ACOT9",36.744161635319,37.0880267631692,37.443938276929,37.7174629242015,38.1295342638674,37.4446249043908,36.1027575957561,38.2656493266986,39.0699291742091,31.7442585967753,33.4274778091326,35.2741458279875
"ACOX1",43.3742030632394,41.8854829613901,41.3243270378311,50.6374903808667,51.6287272716717,50.3918240540243,42.5097750220822,42.2859181193794,43.422721687391,53.2801206765304,50.4552535615926,49.2032418039388
"ACOX3",11.5864801652977,11.8762202389524,12.6384624595736,12.2719126660364,11.19804216802,11.982279969405,10.8413019666173,11.1105610270452,12.4534577340882,13.3542239455294,12.5893883022286,13.681897513415
"ACP1",36.9265414156987,36.7189916709984,37.6071321967801,41.366630984481,40.109594288798,40.929855376261,38.8436342604242,38.1438229996476,37.3340723411578,34.367853803951,39.0801410712197,39.1325913954
"ACP2",13.9788737549841,14.4091429170341,14.5605241822634,14.1880781339824,12.5492993471957,14.8338321736625,14.6121896071798,14.3511413266001,14.2287658587998,12.6703484175926,14.0130220126802,13.8968526982291
"ACP5",4.61313562136852,4.34454949419304,4.5512970980674,3.70552586816025,3.96012004986132,3.93168561496103,4.90564549536144,4.53193936629477,4.0634830410066,5.34666321841495,5.24790465813522,5.23415875022241
"ACP6",4.99935162687845,5.21681425750593,5.54859327493476,5.48079681640433,5.2444833092758,5.4726759475648,5.21988613207498,5.83548106573977,5.56263212409642,5.85646133924056,6.00159309308017,5.69631239757264
"ACP7",3.75487783134647,3.12002396108072,2.91935789955718,4.79041366986497,4.3079684326194,5.27105104423347,3.50902044330124,3.27712819767014,3.53746581886983,2.99661822241396,2.58208074934844,3.4715262347471
"ACSF2",11.0286126017834,11.6413797257528,10.7889313679287,15.1743397718958,14.9307228906933,14.9202428465188,13.0409864236121,12.0364411126323,11.4014232898146,19.2852898878176,15.7995427473645,16.143134379536
"ACSF3",15.3091733295183,16.6065791476877,16.5913818515206,16.2451381216303,16.0946770945377,17.4837594745886,16.5849224932148,16.2516320285947,16.3591356084538,18.4646392542935,17.376705583453,18.0777310428626
"ACSL1",55.1001501194157,53.6946059108569,51.6780746194904,55.0474888475365,51.3210152407703,54.4099203418417,58.745541252282,57.1974605504138,56.0076837270134,63.9237107113285,59.7367870660072,57.8229447149826
"ACSL3",145.260130961232,137.582992090237,141.634189772926,155.843428242284,164.933648563143,149.951320963276,143.642886604391,142.04949734139,145.180753309751,141.574668383425,144.945451794506,149.727033982235
"ACSL4",124.597574666451,115.306691981015,118.025469367812,116.012547522553,130.376249614522,112.809133413882,116.862601231137,123.068955586854,122.101747688499,114.070438059858,108.768406917148,112.539787009402
"ACSL6",3.77633427609702,4.10970898099342,4.33370520493271,3.19830559723337,2.91657490158705,2.93796287711374,4.2946220350851,3.92280773104009,3.81362486049164,3.28260253409662,2.44250881695123,2.23553392206624
"ACSS1",11.7688599456774,12.1613837192662,12.9467176415144,6.77702639766191,6.39505872916793,6.79763959802786,12.4299629633357,12.2313632359138,12.0457943869322,6.63980967124089,7.34148364409341,7.34071956140021
"ACSS2",100.501987211582,107.892441492856,104.08145554943,114.082292602637,120.556222193582,115.40145359957,114.977157410856,105.160485510367,106.465885760484,152.827529343112,116.835664609707,119.192649979397
"ACTA2",3.11118448882993,2.9019577702525,3.3001437125429,7.2560677646484,6.10072548221878,6.39438979136519,3.68359857480877,3.75225087316878,3.53746581886983,10.2208306175281,7.99747172636032,7.77062993102834
"ACTB",6151.18722219991,6256.13449731561,6134.42318188441,6211.84212132966,6011.79670528828,6022.21902337317,5963.32710509977,5940.34916806521,6026.69766789604,5851.08980782113,5168.87903001191,5656.65316597444
"ACTG1",2405.17090253542,2429.62640091857,2364.48043940594,2212.64980575472,2122.54407402195,2135.27973517288,2231.19580973192,2230.45730881204,2257.17935148057,1778.49913205294,1554.5661402334,1691.15991652463
"ACTG1P17",4.23764783823388,4.74713323110669,5.18594011971027,3.42373682875643,3.55875653129429,3.47082869306084,4.45174235344187,4.15427775243687,3.94512916602583,3.51885044374751,2.9449677735812,2.72993084713859
"ACTG1P20",5.11736207300648,4.99874806667771,4.89581759553067,4.66360860213325,4.01363518567025,4.1045069606736,4.90564549536144,4.4710262027693,4.78675672144467,4.04108266508107,4.00571445980002,3.89068884513452
"ACTL10",2.4674911463134,2.39872809911045,2.77429663746738,2.21204395932,1.75262069774268,2.50590951283231,2.56629853316061,2.85073605299187,3.14295290226724,1.7283399706039,2.59603794258817,2.28927271826976
"ACTL6A",38.0637329874779,36.2996336117133,36.8636932285698,40.9580368773455,41.594639307496,39.532882831751,35.96309509055,37.5712392625082,37.9784434382753,37.3769061268729,43.0300267580608,41.5078461875953
"ACTN1",1156.45945916521,1210.13316451766,1198.71373927904,1136.27203304,1093.35436092843,1112.7102343704,1221.24386114774,1189.54880522344,1210.74699062277,1036.64339344761,986.731690468578,1072.79833637002
"ACTN4",875.937900496505,892.511370415171,888.808485481952,860.203311136076,832.18711939687,852.268466381553,887.345726826445,878.477461731584,885.655196911692,850.169188130009,771.037226141925,804.06136431548
"ACTR10",24.3101519023746,24.3730904056467,24.1527001379513,29.1792550302657,30.2628092999537,28.5011202637651,23.7949993244756,25.3764239247097,24.078438343311,28.1135012484563,29.7148644073667,29.3843737640823
"ACTR1A",117.227285894637,114.786687987502,121.797062182146,120.22529366164,116.208117409106,121.334986469035,117.368877812509,119.560357367787,118.577432300183,112.031245576555,114.058183155003,120.901543698669
"ACTR1B",34.1908447100034,37.1383497302834,34.4883150618494,36.2662493712718,36.0424439673189,35.111536737271,36.6788654297309,36.0362275416664,37.4261253550317,39.1922848010324,35.4791852153716,38.6381944703276
"ACTR2",287.527087879762,272.314349377335,263.54004790164,286.058143350789,319.35157293983,270.263781136845,263.33365356595,284.79340474697,274.686193399825,274.967698632624,285.871231935972,286.814703097403
"ACTR3",157.447391579545,151.086321599215,145.786568400247,155.040329479983,164.050648822295,150.167347645416,144.07933193316,153.476806818767,152.334587530811,141.537366081901,141.288667165699,148.405059595628
"ACTR3B",4.84915651362459,5.04907103379192,4.60569507135108,4.71996641001401,4.3079684326194,5.4006670535179,4.94056112166294,4.95833151097304,4.82620801310493,4.66278769047815,5.51309132968992,5.41687065731436
"ACTR5",10.4063757040174,10.2658852912979,10.2812169506144,9.67945350352127,9.48555782213403,10.4124860791825,10.0033269353811,10.3917856974447,10.7702026232505,7.92052202355889,8.6395026153875,9.20008191004185
"ACTR6",8.21781833946113,8.92393950158571,9.17512482717971,9.52446953184917,10.9438452729276,9.51957579300088,8.81619564112999,8.11363338159224,8.29792167920766,9.63642789365485,9.82586404076381,10.2318667971493
"ACTR8",16.9720477976861,16.5730305029449,16.2105960385349,20.9791939836145,21.4863270272881,20.9257846100307,17.2483193929434,16.8729462965544,16.4380381917743,20.2924520289609,20.5031168691506,21.5707527960911
"ACTRT3",1.85598247092268,2.01291868456821,2.06712298477962,2.35293847902191,1.92654488912172,2.07385614855087,2.30443133589932,2.81418815487659,2.03831673578001,1.56669666400066,1.67486318876656,1.80562355243812
"ACVR1",22.9691241054651,22.1756541749931,22.5570262549635,18.1190352336657,19.8006002493066,18.2902590879139,20.4954726389834,22.8546189547553,21.5535556770545,19.0739101791826,17.8931217333227,19.3782099109877
"ACVR1B",27.1745872765732,26.5202036691861,27.8154970057187,30.306411187881,30.9852636333743,29.2356109830436,28.421319809425,28.288073141227,28.6942394675612,37.9613088507461,35.2279557370566,34.4788116441755
"ACVR2A",9.61248724824697,8.8400678897287,9.13885951165726,9.25676994441554,10.5424817543605,9.41876334133521,8.57178625701945,9.47808824456271,8.96859363743205,10.2954352205758,9.81190684752409,9.56550572422575
"ACVR2B",12.7773128489533,12.4129985548373,12.0582174112144,11.9619447226922,13.8336626066101,12.1118959786895,12.342673897582,12.1339021742731,12.6507141923895,13.4039603475612,12.2823300509548,13.1660050698613
"ACY1",25.9515699257918,27.1576279192994,27.4709765082554,28.9115554428321,28.1623402194529,30.2437354997002,26.727911933802,27.4718367499857,25.6959413013816,34.9398224273163,30.3708524896336,31.7058897600741
"ACYP1",2.26365492118316,2.36517945436764,2.62923537537758,2.45156464281325,2.48845381511556,2.01624903331335,1.95527507288427,2.35124811208304,2.03831673578001,2.33761089549305,2.40063723723207,2.54721894004663
"ACYP2",1.01918112565119,1.25807417785513,1.08795946567348,1.36667684110853,1.48504501869799,1.35376720808182,1.22204692055267,1.05988904534313,0.894229277632521,1.67860356857213,1.53529125636935,1.34346990508789
"ADA",8.00325389195562,8.03490041590142,7.67011423299805,8.12961378680025,8.65607321709551,8.64106728562864,8.90348470688375,7.65069333879869,7.42999326268198,10.5068149292108,10.0352219393596,10.0061638530946
"ADAL",6.32965120141262,6.27359656690424,6.32829755866743,7.24197831267821,7.57239171696454,6.95605916493105,5.97057209755734,6.31060374123841,6.25960494342765,7.18691009359033,7.11816855225787,6.9645479879756
"ADAM10",143.489974269312,137.482346156008,134.109136802018,140.795893538119,152.197046240616,136.197622200317,139.191144250949,144.169275432076,143.168737435077,150.253670537968,143.577646857013,145.438678045194
"ADAM12",1.21228912840615,0.855490440941488,0.96103086134491,1.40894519701911,1.43152988288906,1.25295475641615,1.0649266021959,0.877149554766729,0.92053013873936,1.30558055333388,1.57716283608851,1.26823559040296
"ADAM15",183.034201944578,185.658200006674,185.714680790464,172.342176499377,163.30143692097,173.066175952332,184.319591245644,183.214613251901,179.043111984806,203.384582008403,184.890938846588,183.249295053988
"ADAM17",35.8108062886701,33.8673568678601,36.3559788112556,38.9009768896976,39.6948519862788,38.6399725455694,36.0678419694545,34.1235542069668,34.8880922582218,39.7766875249056,37.4331922689326,36.5208858999091
"ADAM19",14.0217866444853,14.1239794367202,14.4517282356961,13.3568004677411,12.8971477299537,13.6384845324839,15.6247427699234,15.6668656587502,16.3196843167935,16.649260580134,16.078686612159,18.5183891717314
"ADAM1A",2.80006603994694,2.9355064149953,2.77429663746738,3.62098915633911,3.94674126590908,3.64365003877341,3.15986418028619,2.89946658381224,3.41911194388905,4.36436927828755,3.72657059500559,3.91218436361593
"ADAM23",1.13719157177922,1.40904307919774,1.57754122522655,0.563578078807643,0.575287709946069,0.648080046422148,1.32679379945719,1.37663749567556,1.69640554139111,0.882821136063864,0.614116502547738,0.612622276720076
"ADAM8",171.211700887024,190.136944079838,180.891393825978,136.273179455688,136.396702393027,136.312836430792,162.986143575425,156.47373446422,153.452374127851,137.247601406661,115.244544580379,124.512790803545
"ADAM9",176.768920077417,170.259372069727,164.390675263263,165.19882435049,185.737657608867,159.38448608342,166.774489029138,172.11623485756,169.075085625314,156.346379786859,150.626029443072,157.669628061114
"ADAMTS1",136.548814392508,134.077158714614,132.114544448283,156.759242620346,154.163727481594,151.809150429686,155.322163602245,154.061573188612,157.384352863324,68.6113666028225,61.2441639358971,74.8473953522563
"ADAMTS13",1.33029957453418,1.15742824362672,1.72260248731635,2.00070217976713,1.81951461750385,1.55539211141315,1.64103443617073,1.63247278248252,1.61750295807059,2.78523851377895,1.91213547384182,1.69814596003109
"ADAMTS15",4.97789518212789,5.04907103379192,5.09527683090414,2.80380094206802,2.46169624721109,2.70753441616364,7.99567842304462,7.4435885828121,6.93027690165204,2.36247909650893,3.16828286541674,3.45003071626569
"ADAMTS4",3.84070361034868,4.9316507771921,4.93208291105312,2.66290642236611,2.52859016697226,2.59232018568859,4.27716422193435,3.75225087316878,3.81362486049164,2.83497491581072,2.60999513582789,2.4504891068803
"ADAMTS6",32.2383082377033,34.5383297627161,30.263405803484,28.4184246238754,33.2328993373497,26.6000854609268,30.8130402110781,30.6027733551948,31.9686966753626,29.0709269875678,21.4522060094517,24.4726477910809
"ADAMTS7",1.79161313667103,1.72775520425438,2.10338830030207,2.49383299872382,2.63562043859013,2.98116821354188,1.86798600713051,2.14414335609645,1.80160898581846,5.49587242451025,4.11737200571779,4.12713954842999
"ADAMTS9",1.16937623890504,1.27484850022653,1.03356149238981,2.76153258615745,3.02360517320492,3.02437354997002,1.34425161260794,1.29135906673991,1.38079520810904,3.95404396152547,2.69373829526621,2.76217412486069
"ADAMTSL1",2.72496848332001,3.12002396108072,2.90122524179595,6.88974201342344,6.8499373835439,6.39438979136519,2.46155165425609,2.53398760265944,2.53803309680995,7.08743728952679,6.40635169703209,6.66361072923592
"ADAMTSL2",2.1134598079293,2.49937403333886,2.06712298477962,1.29622958125758,1.63221164217257,1.51218677498501,2.47900946740685,2.09541282527607,1.9594141524595,1.34288285485771,1.52133406312962,1.25748783116226
"ADAMTSL4",5.9863480854038,5.8542385076192,5.13154214642659,11.5392611635865,12.228208532342,11.6366372779799,4.87072986905993,4.72686148957626,4.72100456867758,24.8557669153755,16.8882038200628,16.3903328420722
"ADAMTSL4-AS1",1.26593024028252,1.62710927002597,1.72260248731635,1.36667684110853,1.41815109893682,1.28175831403491,1.30933598630643,1.52282908813668,1.39394563866246,1.75320817161979,1.32593335777353,1.24674007192156
"ADAMTSL5",6.69441076217199,6.12262766556163,6.58215476732457,5.56533352822548,5.29799844508473,5.68870262970552,6.73871587619044,6.27405584312313,6.35165795730159,7.06256908851091,6.09929344575822,5.97575413783092
"ADAP1",6.10435853153183,6.52521140247527,6.54588945180212,8.11552433483006,8.12092185900614,9.08752242871945,6.18006585536637,5.85984633114995,5.60208341575668,9.08932747130541,7.94164295340143,7.87810752343537
"ADAP2",1.55559224441497,1.29162282259793,1.16049009671838,1.76118149627388,1.51180258660246,1.72821345712573,1.23950473370342,1.26699380132972,1.17038831925433,2.38734729752481,2.0935789859582,2.13880408889992
"ADAR",383.662688584607,386.346192858124,396.615623211268,434.856845607977,425.258026705715,437.295611768047,399.417307076065,403.366968865644,401.298538768147,422.100409943098,438.7304122974,444.796016176497
"ADARB1",48.4164675796189,48.5952119099508,46.9998489170945,51.8210043463628,50.4112579320184,49.1964764128457,49.4056112166294,48.5477913297974,49.0905572559147,64.2718655255509,54.3772248619543,54.4911393503647
"ADAT1",27.0351203856946,27.6776319128128,27.1445886685534,27.8266676411274,30.5036274110939,29.9268963658938,28.5958979409325,27.0941751361279,27.7342580371616,32.2167544160771,29.198448257497,27.9119307481059
"ADAT2",18.2379780379686,17.0594858517155,16.7183104558492,19.6829644023569,21.8609329779506,20.8105703795556,18.2957881819886,17.8719221783721,17.0035067055713,23.3263725528987,21.2009765311367,21.2053289819072
"ADAT3",6.7802365411742,6.57553436958947,7.14426715792254,4.67769805410344,3.83971099429121,4.83899767995204,7.47194402852205,7.01719643813383,7.20643594327385,4.42653978082726,5.23394746489549,5.25565426870381
"ADCK1",5.57867563514333,5.75359257339079,5.54859327493476,5.32581284473223,4.91001371046994,4.07570340305484,5.58650020824078,5.37254102294621,5.89139288793191,5.98080234431998,5.79223519448435,5.67481687909123
"ADCK2",13.9896019773594,14.4762402065197,15.2858304927124,10.8347885650769,10.395315130886,11.4062088170298,14.6820208597828,15.0577340234955,14.9783404003447,13.3417898450215,13.6361777952077,12.7898334964367
"ADCK3",7.06989854530664,6.89424649464611,7.45252233986336,7.91827200724739,8.26808848248072,7.71935344182825,7.57669090742656,7.33394488846626,7.89025833205166,10.9544425474967,9.16987595849691,9.40428933561521
"ADCK4",12.4769226224456,12.9497768707221,13.0011156147981,12.610059513321,12.1613146125809,12.3999315548771,12.5172520290895,12.8161296057583,12.5455107479621,14.3365178856568,13.6640921816872,13.3379692177125
