"","fpool2_eGFPorf_unt_24h1","fpool2_eGFPorf_unt_24h2","fpool2_eGFPorf_unt_24h3","fpool_eGFPorf_unt_24h1","fpool_eGFPorf_unt_24h2","fpool_eGFPorf_unt_24h3","fpool2_eGFPorf_IL17_24h1","fpool2_eGFPorf_IL17_24h2","fpool2_eGFPorf_IL17_24h3","fpool_eGFPorf_IL17_24h1","fpool_eGFPorf_IL17_24h2","fpool_eGFPorf_IL17_24h3"
"TSN",64.959386482294,62.5682224453284,65.4588945180212,68.4606471231585,67.8304346378273,65.6721113707776,68.9543236773495,67.4310167472002,67.4517330369005,68.771747116163,69.5223337258857,67.7475539109503
"TSNARE1",7.1771807690594,7.44779913290236,7.32559373553478,6.88974201342344,6.8900737354006,6.19276488803386,6.90093111762947,6.93550603571071,6.99918719805742,6.44930326043944,5.74601938217829,6.01327530253305
"TSNAX",22.2288767615711,21.0685488984806,21.1970769228717,24.2761257446392,26.4364770896147,23.4604976804818,20.6340589792068,22.4919206491435,20.956146285308,22.2524386104751,23.6291919763207,23.5998392526549
"TSNAX-DISC1",1.29811490740835,0.654198572484667,1.45061262089798,1.2680506773172,0.749211901325114,0.763294276897196,1.12724372837772,1.25286560645097,0.897331692058643,0.952560529992266,0.795141063330155,1.1180461617775
"TSPAN1",32.9892838039726,34.0183257692027,35.1048254257311,46.9037856087661,50.8126214505854,46.3305224297789,36.415471176495,34.9907465801663,36.5421075212189,50.2514718936904,51.3541105618702,56.8692669314935
"TSPAN13",12.2730863973153,11.2891189559534,12.0944827267369,10.2148526783885,12.1345570446764,10.2828700698981,12.9083153773986,13.2594943349394,12.0794650854048,11.0715641928609,12.4222037818371,11.1955703496909
"TSPAN14",174.644732047112,174.033594603293,179.078128049855,156.618348100644,142.296746115963,155.553612920125,217.626773950582,212.420380560413,214.282808063604,193.41663482761,186.168027450262,193.633508234331
"TSPAN15",2.5104040358145,2.98582938210951,2.53857208657146,2.15568615143923,2.30115083978428,2.52031129164169,2.81810932094431,2.69962708056696,2.81624100276866,2.7639871116169,2.73048440615261,2.73468047678011
"TSPAN17",49.5322027066476,51.6816872262887,54.3979732836741,41.3243626285704,42.4375026964868,43.1045239764775,52.3893396200915,51.6807062661024,51.5896697418946,43.6147796765311,41.5723752167521,42.9390161050225
"TSPAN18",1.1908326836556,1.56001198054036,1.08795946567348,1.5780186206614,1.45828745079352,1.22415119879739,1.07225622943247,0.939649204838225,1.00777251569663,0.874481798025687,1.2302182489259,1.2389160171048
"TSPAN3",56.8166656994597,55.3720381479971,57.933841547113,66.3190504236894,68.900737354006,67.2131017033814,59.0840676166762,56.8562344260843,58.1194834394906,63.930865734235,67.5419823983464,66.9770085832388
"TSPAN31",10.2669088131388,10.8362122519255,10.3900128971818,12.7368645810527,12.6697084027658,12.471940448924,8.79799983124076,9.48598244884303,9.73259758309759,12.3208239043262,11.8070946573742,12.7064435412822
"TSPAN33",1.56632046679024,1.25807417785513,1.57754122522655,2.24022286326038,2.38142354349768,2.40509706116664,1.71835934203921,1.58099707480717,1.72563786934354,2.20182024145753,2.3254125437014,2.17565739589136
"TSPAN4",41.7006003726964,43.4622692643018,43.2101234449985,38.7741718219658,38.5710341342911,40.9010518186422,41.6530304510305,40.3005103408394,41.9951231883445,37.8525692573976,36.846536821488,36.8048709471621
"TSPAN5",42.7090532759723,42.2880666983037,41.7051128508168,26.248649020466,26.9314920958474,26.5136747880705,38.3812742637878,36.2883573868476,36.0589289178027,26.6716948397835,25.1594634566919,26.5762594400896
"TSPAN6",10.8355045990284,9.15878001478534,10.3174822661369,14.3289726536843,14.2885412609861,12.6735653522553,10.1176998059269,9.93343445114695,10.2157761865138,12.9923009992388,13.7124326770521,14.5194913711916
"TSPAN9",37.0767365289526,37.7422253356539,40.181969598874,29.4469546176994,28.282749275023,30.8486102096942,39.6047461153197,38.4510420646499,38.2125249787435,28.6861261245212,28.9551368344755,30.111702708413
"TSPO",134.435354584579,134.412645162042,134.707514508138,103.557471980904,96.6215777030352,105.032172856816,144.479653478657,134.8620334944,137.498825429294,107.748650113879,105.123649636875,104.869708228347
"TSPYL1",111.122927363105,111.633115381678,114.870386917359,113.56098287974,115.606072131255,114.810980668386,116.642232137622,118.45546007659,114.347667774181,117.961348255108,116.510669770226,117.485499378133
"TSPYL2",7.7028636654479,8.13554635012983,8.30475725464092,7.76328803557528,8.22795213062402,7.47452320206877,7.6295154786541,7.53210870544926,7.49617090442836,5.98083086863997,6.51115512236391,7.35795244304924
"TSPYL4",11.4899261639202,11.7252513376098,12.4571358819614,14.5684933371776,15.5327681685439,14.2433592424779,11.4648935300856,11.0968096571371,11.3201844228937,13.4920048838249,12.9622995984388,13.5374237966573
"TSPYL5",10.3956474816421,11.0542784427537,10.1724210040471,18.0767668777552,17.5663433292835,18.6070982217203,10.6813216701157,10.8432535224982,10.1053353628758,19.4103727668916,19.9535398911152,19.3391768523676
"TSR1",103.73118214654,104.789191854147,104.625435282267,124.719828840131,114.107648328605,119.073907195963,112.476929092519,111.266397906241,109.571102151838,133.389705691704,134.048781148206,123.362796093423
"TSR2",22.4756258762025,22.3937203658213,22.8108834636207,21.6132193222731,21.2856452680046,21.5018557624059,23.5621432980417,22.8647973177301,22.4747076103303,21.9557394290021,21.9939018649435,20.7442889205474
"TSR3",49.7789518212789,51.4636210354605,51.8231358815802,42.691039469679,38.276700887342,42.7588812850524,54.8362833231553,50.0251338575779,52.2523146837225,45.0358125983229,44.4378835770551,41.9267310666563
"TSSC1",19.5897340572533,20.4982219378529,18.0963924457023,19.2180124873406,18.7169187491756,18.6070982217203,20.2079058623811,19.5387374339377,18.3607869298153,19.1136735854186,20.0585585221211,19.0672196778812
"TSSC4",29.1700366383744,29.8750681434665,31.2063040070677,24.8819721793574,23.6403112435978,25.9088000780765,31.1366712777505,30.575886824101,31.0890918540933,27.4368664130559,27.9499585091336,27.2863698401374
"TSSK1B",1.92035180517434,1.82840113848279,2.21218424686942,1.93025491991618,1.84627218540832,2.03065081212273,1.64962496835764,1.84946827618952,1.6566123545698,1.63965337129816,1.60528478823258,2.05478754056406
"TSSK3",1.06209401515229,1.14065392125532,1.08795946567348,0.845367118211465,1.04354514827427,0.892910286181626,0.811065609442508,1.10371493901633,1.03538272160613,0.952560529992266,0.900159694336025,1.05761123411385
"TST",7.33810410468853,7.44779913290236,7.8514408106103,7.65057241981376,7.82658861205699,8.46824593991606,8.30311234073347,7.86024017380547,7.30289946306188,8.51058178435713,8.70154371191491,8.56665099632222
"TSTA3",46.3781053283166,47.9074646927233,48.251002302619,51.5110364030186,50.2373337406393,54.611545245173,48.7601646897047,47.713298512341,46.0952387659048,53.5307786362867,53.3794698741263,53.3036061993382
"TSTD1",12.4447379553197,12.6646133904083,12.4390032242002,13.3286215638008,14.0209655819414,13.9265201086715,11.9322872711203,11.9469684615146,11.0993027756177,11.4931893454805,10.9369402861827,12.555356222123
"TSTD2",14.8371315450062,15.3317306474612,14.7781160753981,17.3863837312158,16.6699648044838,16.5620456307882,15.4652340783529,14.2737188734949,15.3788846915897,17.2397840182207,17.1930501618181,16.9368884777376
"TSTD3",3.17555382308159,3.22066989530913,3.10068447716943,2.71926423024688,3.14401422877503,3.12518600163569,2.51567807674541,3.07250374915356,3.18897878254687,2.5609824085038,2.98552965288115,2.62891935336872
"TTBK2",26.155406150922,27.1073049521852,25.7665066787003,25.9386810771218,28.0553099478351,24.3822115242821,24.3319682832752,24.2817286583592,24.1037097589906,24.4386431055393,23.9742531924828,26.0625625549485
"TTC1",24.8036501316373,24.9769660110172,24.5697512664595,30.1091588602983,29.0720975282049,27.7810313232961,24.8680963979915,26.1311969345487,24.3107863033119,30.5912471845057,31.6706185790558,29.1598525977105
"TTC12",10.2454523683882,9.47749213984197,9.77350253330012,14.0049152583699,16.2150861501078,14.7618232796156,9.38911544490225,9.21751124746068,9.26322408263615,12.3208239043262,13.7124326770521,13.41655394133
"TTC13",9.78413880625138,10.5342744492403,10.2086863195695,10.2148526783885,11.5325117668259,10.5565038672763,10.2826623027626,11.1863000575979,10.0639200540116,10.3063926195885,10.8619269783214,11.7545934305797
"TTC14",18.645650488229,17.1098088188298,16.5551165359982,20.7114943961809,25.2056289660092,20.2777045636085,16.1800715646412,17.4207979563658,16.8836409136572,18.0518028306731,21.0787395090352,21.4846167844271
"TTC17",32.3670469062066,35.1422053680866,32.9651718099065,39.7322545559388,40.8454274061709,38.7695885548538,33.4461462334512,33.7229659069719,31.8069572077402,37.0717819377318,36.7265155289098,38.7992235600625
"TTC19",29.8780993151426,30.7976558738936,30.8073855363208,27.7139520253658,28.8446582010169,27.3345761802053,28.5660057020598,28.905399348833,29.1425723374738,28.3425797038682,29.210182081204,28.0115889721012
"TTC21A",1.2337455731567,1.19097688836952,1.08795946567348,0.943993282002802,1.0167875803698,1.1377405259411,1.3059530999498,1.05896973878594,1.00777251569663,0.812018812452424,0.735130417041087,0.876306451122907
"TTC21B",16.8754937963086,16.5059332134593,16.0655347764451,18.0485879738148,18.8774641566024,17.4405541381605,15.0253340867909,15.079132477642,16.400462310241,17.3490942429739,18.1682231640154,17.1786281883922
"TTC22",6.12581497628239,5.80391554050499,6.2376342698613,5.98801708733121,5.81977101922187,6.30797911850891,7.27209673550994,6.84601563524993,5.4254054612161,7.01147013059881,6.67618439965885,6.25501501318765
"TTC23",12.64857418045,13.8891389235206,12.5477991707675,14.6812089529391,16.1080558784899,15.4243051048471,11.5611216532398,12.0066287284884,11.9966344676763,14.1322504859508,14.8226296333999,13.8093809711437
"TTC26",9.11898901898429,8.35361254095806,8.64927775210419,9.53855898381936,10.2882848592681,9.30354911086017,8.67427795861394,8.38226750982671,9.18039346490766,8.60427626271703,9.66171405254,8.7932819750609
"TTC27",24.3852494590015,24.3395417609039,24.2252307689962,31.7998930967213,32.9251873064483,32.2455827542042,24.9918182706183,24.7590107941501,24.4350322299046,32.7149886939967,33.7109805528841,32.4082299596317
"TTC28",14.5474695408738,14.1239794367202,14.0346771071879,14.3571515576247,13.5794657115177,13.8833147722433,12.9633028763438,13.5876258032956,13.0320171892824,11.6961940485936,11.6120600569347,12.2682903157207
"TTC28-AS1",3.58322627334206,3.35486447428034,3.57213357896127,4.11411997529579,4.227695728906,4.0324980666267,3.65666867985944,3.86300228655715,3.57552166527982,3.63846890964259,4.26075588652385,3.86783537047352
"TTC3",130.111880967343,131.544236036532,123.320205434089,169.876522404594,173.763645971617,165.21720650122,125.990106958315,125.077749710688,123.624696959772,162.731693164744,163.303971214127,169.02138394331
"TTC30A",3.19701026783214,2.33163080962484,3.20948042373677,3.32511066496509,3.30455963620184,3.18279311687321,2.57066557569066,2.61013668010618,2.60916445844744,3.40423271374285,3.27058022275422,2.74978920869602
"TTC30B",2.83225070707277,2.9690550597381,2.66550069090003,3.46600518466701,3.90660491405238,3.77326604805784,2.65314682410854,2.75928734754082,2.80243589981392,2.65467688686369,3.58563611577183,3.39946468108024
"TTC31",16.0816053405382,17.6801357794574,18.3683823121206,16.8932529122591,17.0044344032896,18.1606430786295,16.5512371825217,16.0784419494541,16.4832929279695,16.4589966985549,15.8128052971695,17.2692805798876
"TTC33",8.07835144858255,8.06844906064422,7.76077752180418,8.22823995059159,9.57920930979967,8.25221925777535,7.79447797548986,8.12871137518782,7.77227296352332,7.66733147911808,7.90640264858475,8.44578114099492
"TTC37",99.214600526549,95.1439564905905,89.7022579447787,102.881178286335,109.46521029718,102.684682910887,92.5027201006548,91.4442742041771,92.71507144409,101.190036628687,106.098822639073,105.564709896479
"TTC38",13.5175601928473,13.0000998378363,13.7445545830083,12.0605708864836,11.4656178470647,12.0542888634519,13.9668247320947,14.243888740008,13.5566111015629,12.461365621866,11.2970041639171,11.2106790816069
"TTC39A",1.84525424854741,1.49291469105475,1.19675541224083,2.04297053567771,1.96668124097842,1.94424013926644,3.14803431461583,2.92335308171892,1.33909498661059,3.02945480030327,2.85050569873075,3.18794243425747
"TTC39B",11.9512397260571,11.1213757322393,10.1542883462858,11.5251717116163,13.8470413905624,12.1406995363082,11.6710966511303,10.6493576548332,10.367632319016,11.9616617372799,12.0471372425305,13.1294880349277
"TTC39C",18.2057933708427,17.3111006872866,17.5524127128655,17.3582048272754,18.1951461750385,17.2389292348291,18.7644840150682,19.2702662325553,18.7335247095935,17.7551036492001,19.0083722120624,18.070043371431
"TTC4",25.4902563636549,25.7318105177302,24.6966798707881,28.164814488412,29.4467034788674,27.968254447818,26.7651651116028,25.176632662967,24.7111342889996,30.2164692710661,29.7352752362334,27.528109550792
"TTC5",8.22854656183641,9.27620027138515,9.41084937807563,10.031689802776,9.5524517418952,9.28914733205078,8.89422795439496,9.06836058002605,8.68340975853672,10.2283138876219,10.0367805918467,10.0775241879134
"TTC7A",36.3472174074338,37.8428712698823,36.9724891751372,33.6315218528461,33.6075052880122,33.4697339530016,37.295271159619,36.6761491221777,33.794892033224,31.2939557722049,32.5707782733918,32.3780124957998
"TTC7B",31.1225731106746,33.5654190651748,31.877212344233,24.698809303745,25.3126592376271,24.7710595521354,32.9512587429439,32.2762044328559,33.0356113707128,25.6879028170046,25.7145619348658,26.0323450911167
"TTC8",16.3176262327942,15.533022515918,17.02656563779,14.3430621056545,14.6765259956009,13.7104934265308,14.1592809784031,14.5571051416208,16.0967500452366,12.5550601002259,13.4573874303236,12.9330745200208
"TTC9",1.28738668503308,1.27484850022653,1.72260248731635,1.98661272779694,1.75262069774268,1.88663302402892,2.25448745675544,1.9837038768807,2.0569603402575,2.42044069096396,2.52044714414087,2.62891935336872
"TTC9C",6.80169298592475,6.50843708010387,6.94480792254907,8.22823995059159,7.59914928486901,8.15140680610968,6.84594361868422,6.93550603571071,7.46856069851886,8.44811879878387,8.68654105034264,8.61197719206995
"TTF1",13.9037761983572,13.0671971273219,13.4906973743512,15.7097389467631,14.6765259956009,15.4675104412753,14.1592809784031,13.856097004678,13.2943141454227,18.192344548213,17.0580262076677,16.6196051075034
"TTF2",48.6417602494997,49.1655388705784,48.6499207733659,48.3127308057852,49.648667246741,48.8796372790393,51.9219458790568,50.7708871947511,49.8916420784606,47.5187162748601,49.1187139876024,47.1090261138142
"TTI1",39.2223810040077,37.205447019769,38.0967139563331,41.1411997529579,39.8553973937056,41.4483194133987,39.5222648669018,39.0774748678754,37.7155412723725,41.3973436886803,41.6323858630412,40.2496618239901
"TTI2",11.7581317233021,11.7587999823526,12.2758093043491,12.0323919825432,12.9239052978582,12.4287351124959,12.6608716321449,10.6791877883201,12.6316692035947,15.178505494303,13.1123262141614,12.2380728518889
"TTK",30.6076184366614,27.3421454653848,28.5045380006453,31.1235994021521,32.2027329730277,30.5893781911254,29.5145400588655,29.3379362843935,29.7499968674827,29.5606079225469,32.5857809349641,31.2750750659382
"TTL",80.6333193725716,79.4767393957013,79.2759797320745,76.9706761131539,75.242280947365,76.6174632659072,82.8661609104989,81.2423685516478,83.3414065378158,81.2799599772089,80.99936982867,78.4143186435843
"TTLL1",0.911898901898429,0.838716118570086,0.815969599255112,1.22578232140662,1.49842380265023,1.1377405259411,0.467393741034665,0.701008136942803,0.745475559556411,1.12433374031874,1.0951942947755,1.05761123411385
"TTLL11",11.2646334940394,11.3226676006962,11.7136969137512,9.53855898381936,9.49893660608626,9.92282559966355,9.9389904343548,10.3510563199639,8.53155362603448,7.77664170387129,8.14644523374102,8.56665099632222
"TTLL12",145.260130961232,143.37013330837,145.750303084724,121.507433790928,113.291542507519,123.768887087821,166.02100619046,153.774338125113,155.321213343874,137.434184007573,126.247397130627,126.686717114924
"TTLL3",3.23992315733324,3.75744821119398,3.0100211883633,3.86050983983236,4.05377153752695,3.88848027853289,2.44694370306384,2.47590107941501,3.03712265004464,3.76339488078912,3.57063345419957,4.8347942130919
"TTLL4",47.5689380119722,46.8171337385822,48.3597982491863,47.9886734104708,45.0463655671725,49.0812621823707,49.0351021844309,47.489572511189,49.2013869307231,52.6719125846543,51.2790972540089,50.5689257225581
"TTLL5",35.1992976132793,35.3099485918006,35.0141621369249,35.7872080042853,35.7748682882742,35.2555545253648,35.4256961954804,32.8877221693379,34.7336390341469,36.1816843933128,37.0115660987829,36.0041081556188
