"","fpool2_eGFPorf_unt_1h1","fpool2_eGFPorf_unt_1h2","fpool2_eGFPorf_unt_1h3","fpool_eGFPorf_unt_1h1","fpool_eGFPorf_unt_1h2","fpool_eGFPorf_unt_1h3","fpool_eGFPorf_IL17_1h1","fpool_eGFPorf_IL17_1h2","fpool_eGFPorf_IL17_1h3","fpool2_eGFPorf_IL17_1h1","fpool2_eGFPorf_IL17_1h2","fpool2_eGFPorf_IL17_1h3"
"ABHD10",12.0312836456259,11.8008523055425,10.8106408592321,12.1919513384398,11.7982491031721,12.0363788195314,11.4412895246144,11.1466999061864,12.2975091540112,10.9338648451813,10.9700824567108,10.3580058606222
"ABHD11",14.9174493179378,16.9478524502841,16.5902122213106,12.4682561846368,13.4210071534393,14.5626956926419,13.9896244049822,11.8555156950926,12.7468224352539,16.8898286059743,15.5537602220625,17.2526038518295
"ABHD12",21.6965826412751,21.3329611262317,20.5790639318598,22.6454846862239,22.6388049307766,22.0358319926806,22.8091702255144,22.1562096596812,21.8503002204314,21.5173788809042,21.5209260934198,21.4731287903722
"ABHD13",12.5011245690255,12.5627437743365,11.3033256310814,13.5849882713494,12.3169996274378,14.0997580457368,12.6368046536758,14.2220458290214,14.2412774793871,12.8024024956262,14.0584750973898,11.5178447750309
"ABHD14A",2.24852441912674,2.59043099389957,2.38762620203899,2.09531175032677,1.995194324099,2.06337922620539,1.45768949946966,1.90922962495705,1.92423296532185,2.26268231108558,2.2638896280091,2.17469796451632
"ABHD14B",15.253049977509,15.2886221404661,16.2775468853293,13.9188566271707,15.5492144324782,15.7398799947719,16.0450714689826,14.8394015161332,15.4817728428179,15.7219925744463,15.7913288867301,15.625607596895
"ABHD15",14.112007734967,14.2727668487408,15.036360248555,11.6969051556703,11.7849478076781,11.586667962538,11.8188206180022,12.4614388694801,11.5258624318771,13.9702385271542,13.8907795693892,14.1435912062617
"ABHD16A",13.1723258881678,13.2399806354867,12.7245317037236,12.537332396186,12.2238905589799,12.0628323993546,12.8884920492677,12.7015216366903,12.7565901152809,12.4666496365619,12.6051138547173,13.1126232823428
"ABHD16B",6.72879322440165,6.78929953303089,7.34289804198498,5.72181285666156,5.91907649482703,5.72720003171111,5.56858362747042,5.76198641304403,5.46013313510109,7.40116084980897,7.56027338736372,8.27996113897324
"ABHD17A",52.9242240143711,52.8921988558317,50.7086326718756,45.003151824326,48.6295363260396,47.642897261486,47.568917766866,44.5753671120212,46.572298368805,57.8078835606381,53.816289860883,57.9758368466239
"ABHD17B",13.3569062509319,13.8833556535794,13.3498623756862,15.1967665408315,15.4295027730323,15.0653137092817,13.5491714626964,14.6679138252688,14.143600679117,14.1600118822775,14.10039897939,13.7891959824146
"ABHD17C",24.280707719973,24.4482506875227,24.6910868353714,25.5697109751415,25.8045132583471,24.1124380087976,25.3260441814333,26.5348620330857,24.7219981483736,23.7508652912016,23.0162112180925,24.7593390478636
"ABHD18",4.16144817868232,4.24966130371759,3.88462993188883,4.01793297178045,3.56474719239021,4.00771734320662,4.13186807763342,3.93278437715704,3.76055681040057,3.88305480483074,4.08059118134973,4.09165394805293
"ABHD2",75.5437084694669,77.2896567787681,76.6030073154175,69.4906688185295,68.3021523616557,68.5015449520366,69.7069216041354,70.7329562252052,71.3431349173137,76.9311985769098,80.4379549309899,78.5790864511897
"ABHD3",15.3537301753803,14.6621780439021,14.7236949125737,9.3252885591466,9.61683664215718,9.56296910606729,8.94538951832819,9.04311756491633,9.06440706506943,15.0942807075,16.0428721787311,14.9007082753896
"ABHD4",15.3537301753803,14.6791089654309,14.2120607264225,19.5485678684332,18.2360761222649,19.3772472204545,18.7821718960443,18.9779711223276,18.6855718916787,13.4739082137548,14.170272116057,14.3368976919965
"ABHD5",18.9446572327917,18.4716353878721,17.3576635005374,22.9217895324208,21.6944129507031,22.7633054378171,22.8825790492287,24.328387077297,23.7159271055911,17.3423650681914,18.5303558440745,17.2526038518295
"ABHD6",6.84625345525155,6.26444096563948,6.26278142677686,6.37803686637928,6.26491017767086,6.40176631720134,6.21877606608279,6.16212435839431,6.20247681715419,6.02895351276352,6.20473453602494,6.54020276736019
"ABHD8",13.8938673062458,15.1362438467073,14.2404848478754,14.0915471560438,15.5359131369842,16.0970033223844,14.2203378509414,13.467499989218,14.0849945989549,15.5176212689289,13.9746273333895,14.51409530392
"ABI1",49.6521175835523,48.4224355722403,48.7378935844783,56.1244218837527,51.781943358116,55.3012086202868,56.4304114866635,59.7577440098832,56.9944129576295,51.0344345777755,49.8614703255337,50.0985975529315
"ABI2",31.3786616699029,30.3571423010583,29.7695298682797,32.1434637742436,32.2689428684278,32.3924084934423,31.5553072223324,33.5315598203535,30.9733133656629,28.7287663755899,30.0035248847873,29.5436745697995
"ABI3BP",2.48344488082654,1.96398689733562,1.69597258001976,3.96036946215609,4.17660678511391,4.29870672126123,4.21576387616405,4.02424447895139,4.00474881107594,1.75175404729206,2.04029559067487,2.013609226404
"ABL1",81.7691007045118,84.0281635472128,85.2439402370824,90.8121927833931,87.8683580333199,88.5136780882466,90.7962279597719,88.2589982315475,88.6514639251834,84.4783389306598,85.3709983796765,87.5195114164234
"ABL2",246.985305411391,245.041227285676,243.282055514901,316.691404549389,290.7530182032,291.769758659389,295.701228896014,315.926056623132,303.100878918286,301.491469489358,304.618926613224,298.352451857828
"ABLIM1",96.8375703192566,97.7083481424471,96.4809429181071,125.879882846554,119.77816592341,123.260455185949,129.262451586065,134.617837328558,128.620810595727,87.2519495055389,89.7171074803606,88.9532011856231
"ABLIM3",10.6888810073413,10.8019279353459,10.460076694647,12.8712007520073,12.7160384922576,12.7373986848448,12.5004739810635,12.9759019420734,12.0923878734439,10.7148955892698,10.4530212453753,10.486876851112
"ABR",55.9446299505115,57.6328568838832,55.5028344902555,43.7022165068154,42.4577352168267,41.8363364903054,44.1816249011919,42.3345946180596,43.3684993199443,57.2823573464505,55.9404332155582,59.0390225181652
"ABRACL",22.233543696589,21.9932670658532,22.0760676617097,19.1801614068373,18.8080318285066,20.4089368335572,18.4675626515544,19.1151612750191,20.3851482163792,25.9113619495285,23.141982864093,22.4557700928574
"ABT1",26.1265113476144,26.3783757418008,25.6669816719191,24.4990296961284,24.6339992548756,24.7076435548184,23.1657273692696,24.4084146663671,24.282452547158,26.8164348739627,26.1884516227719,27.1273434981147
"ABTB1",7.51745477439386,7.50039823723862,7.06813153460747,5.10012695271845,6.06539074526096,4.89391226728201,4.68767774289883,5.15606323865646,4.62011265277785,7.63472805611458,8.02143608936557,8.07054577942723
"ABTB2",7.18185411482271,7.2802962573648,7.30499921338118,9.33680126107148,10.5346260312427,10.1184942823534,11.4203155749817,10.5750742699717,9.72860930690642,8.40841942700191,7.78386742469795,8.50548537233049
"ACAA1",35.6407900464566,37.1464418340892,35.217486480075,44.1281864780357,43.4553323788762,43.5029120191636,45.0625307857635,43.2377631232788,44.0815399619163,36.7284431915569,37.3541788621501,36.7926677848539
"ACAA2",8.35645642332175,8.2284278629751,8.0913999069099,9.82033474191611,10.4149143717968,9.98622638323762,9.55363405767524,8.89449489950051,9.40627586601494,7.15299569310926,8.45464953670065,7.94167478893737
"ACACA",242.874197331644,246.446493772563,245.991821760072,255.651058943715,251.700414632836,246.520910371898,257.088187622293,260.078231964958,257.671399112642,234.413887428466,235.067206374945,239.248993844418
"ACACB",5.38639058611703,5.65492779060428,5.7606219477766,5.06558884694383,5.34712078858532,5.30394275454078,5.21202648371525,4.84738539510053,5.30385025466886,5.92676786000482,5.78549571602325,5.75086795060982
"ACAD10",12.9206253934894,12.2410562652901,11.9097068887421,11.1097573575018,10.7474467591466,10.3433497108501,11.6929769202062,10.6551018590417,10.5783974692567,12.4228557853796,12.2417735440492,11.9205666203117
"ACAD11",16.9310532753647,15.4240695126961,16.1543756923669,18.581500906744,19.0873590338804,17.2345072547796,18.2683101300442,18.1891277443513,18.4804506111114,16.7730450028215,16.4481363713994,16.2377448017218
"ACAD8",9.73241912756348,8.33001339214763,8.71673057887249,9.6591569149679,8.33991227473382,8.49159912322987,8.0644836337566,8.97452248857056,8.87882114455616,9.05072924434233,8.95773612070267,8.7632273533102
"ACAD9",41.2956611602306,42.0902709204858,41.1486531565687,36.2880364671976,36.9376975868195,36.4794865761184,36.683437907517,36.5611756922913,38.2990733859238,42.8449844066851,40.1910282108282,41.7703097925246
"ACADM",21.3274219157469,18.6748064462171,20.1527021100672,18.3512468682465,17.943447621397,18.8614024139031,18.645841223432,19.2523514277106,18.3632384507872,20.3933367005585,20.3470573974151,21.0220803236577
"ACADS",4.39636864038212,3.89411195161373,3.94147817479452,3.56893759671043,3.60465107887219,3.57123327612471,3.68092816053129,3.57837648270393,3.41868800945507,4.52536462217117,4.36008372801752,4.33328705522141
"ACADSB",21.4616621795753,20.4525532067365,22.8814177695403,20.5386602339723,22.1865608839809,21.5067603962177,21.9177773661265,22.8764579613117,21.4107546192157,21.1086362698694,20.0675648507473,20.2005277592849
"ACADVL",74.4026662269249,75.9690448995252,76.5366843653608,71.5399297611568,74.9794026996404,73.4748179587881,77.802866162341,76.4034825364549,72.0171048391777,78.1428284596202,75.812353283638,82.5901960301864
"ACAP2",48.2929349122891,46.1536920873871,46.6913568398735,49.6197452961998,47.924567664858,48.3835974965341,52.5292568549893,52.429503353611,53.0189671866346,48.494391209202,50.3086584002022,43.3489794260253
"ACAP3",28.1065552390842,29.8830764982532,28.7557362031283,27.595946513919,28.8638112219655,29.6412361918351,30.1605395717607,27.4723280764778,26.0406349520206,30.7724794307639,31.107520444125,32.2660742438977
"ACAT1",29.8348986358756,28.8502902849991,29.0684015391096,30.485634697062,30.9920185010045,31.6384814684826,29.4579122590667,29.8045606722337,31.2077376863113,28.320023764555,27.5160412194439,26.8373837695125
"ACAT2",146.70782833153,145.081066579905,146.706365525284,149.849328254138,154.108809593407,153.377855814601,147.488813816844,147.650901834253,152.160919460832,148.242186252091,145.028682465916,143.030690569929
"ACBD3",52.2698027282073,51.9102054071639,51.7982239942347,55.5027359798096,51.742039471634,54.5737351751502,57.5525177920107,56.0650423999364,57.7660596797636,52.2606624108799,54.319376444885,52.2571866436366
"ACBD4",3.75872738719693,3.08142771823347,3.47721752439805,3.35019626013785,3.24551610053437,3.17442957877752,3.26144916787816,3.14394099918077,2.88146560796927,3.51810604497823,3.3259613053467,3.28621025749133
"ACBD5",17.719714825357,17.4219182530892,16.9976246288014,21.4251382821874,19.88543676352,20.8189673208159,20.9844366074733,20.1326549074812,21.8698355804854,16.6270654988805,17.2726393840694,16.0283294421758
"ACBD6",38.1577949932403,38.7210175362635,39.2063381906243,38.7632673810452,40.8748810530415,39.6274625750727,38.7808328707827,39.6479541278506,38.8753665075176,37.5751243144148,36.8371176508147,39.0156923708039
"ACBD7",6.89659355418723,6.61999031774334,6.56597205560721,5.01953803924434,5.30721690210334,5.15844806551347,5.15959160963361,5.13319821320788,4.66895105291292,6.16033506631043,5.74357183402308,6.41133177687033
"ACCS",1.49342293509164,1.20209542854163,1.38330724403846,1.33547342328519,1.37003343588131,1.5210808398309,1.44720252465333,1.32617147601807,1.39677824386307,1.53278479138056,1.48131049733929,1.53034301206704
"ACD",22.7537247189243,23.9572539631888,23.487799027201,20.653787253221,22.1599582929929,20.6734726317886,21.550733247555,20.9672283363547,21.6451789398641,25.3128459833703,23.4913485474277,25.6614359812926
"ACER2",4.8829895967603,5.3840330461442,4.57628355390806,5.51458422201386,4.81506896882559,5.06586053613246,5.12813068518462,5.04173811141353,4.90337537356127,4.40858101901836,4.77932254801921,5.15483961959424
"ACER3",55.8775098185972,56.0244193386514,56.8198187842373,50.4486598347906,48.2304974612198,48.0793813285679,48.5127455003355,49.628537736159,48.9165415752885,57.0341921897508,59.2384452662381,55.4467436582605
"ACIN1",154.342743336774,156.323198474998,155.299924911195,151.702873264043,149.679478193907,146.301523211909,153.969764253335,148.954208284823,151.399040418724,152.431798015198,147.865531814594,152.228857516142
"ACKR3",5.95691170738799,6.04433898576566,6.51859851985247,2.65943414464551,3.09920185010045,3.14797599895438,2.75807437669439,2.49228777389603,2.67634432740197,7.73691370887328,6.31653155469205,6.95903348645222
"ACKR4",1.17460230849904,1.2528881931279,1.7243967014726,1.43908774060904,1.31682825390534,1.37558615080359,1.44720252465333,1.22327886149943,1.38701056383606,0.948866775616535,1.22976720533828,0.950423554862687
"ACLY",634.671187347989,649.724113665986,647.681506131679,709.953789601103,686.200533239622,688.017930830293,700.813066050783,701.830523631667,716.195602620782,651.389742485554,634.154613761882,647.335094104357
"ACO1",32.4358037475521,33.0322279026017,32.3845490419415,27.4577940908206,27.906117946398,27.9878874528885,28.0107097344134,27.0836226438518,29.1467572006112,33.3563166505197,33.3015369354672,32.5721428463111
"ACO2",80.661618527927,81.9964529637621,81.8709444913448,77.8949412236863,75.9503972707019,76.1201759411027,78.9144854928718,75.8890194638617,77.5163086943869,82.8725643873087,81.9192654283292,86.1985837639024
"ACOT1",5.0004498276102,4.72372710652274,4.79420181837987,1.93413392337855,1.72916841421913,1.37558615080359,1.6569420209799,1.49765916688248,1.47491968407919,5.66400475291101,5.29638375935462,5.57367033868627
"ACOT11",3.47346682656145,4.38510867594763,4.48153648239857,4.42087753915098,3.96378605721001,4.02094413311819,4.84498236514376,4.5387075515446,4.05358721121101,4.23340561428916,3.95481953534923,4.55881128857865
"ACOT13",19.0285573976845,17.8282603697794,18.3904065799908,21.6323669168351,22.0668492245349,21.5199871861293,21.8548555172285,22.4648875032371,22.4754317421603,18.8313560083897,19.7601230494128,18.4607693876719
"ACOT2",9.36325840203521,10.1246910741957,9.13361769351422,6.99972277032239,7.35561640817831,7.71121851844706,6.78507270616452,6.57369481646888,7.22808321999071,9.31349235143614,9.51672121403825,9.84252189866275
"ACOT7",81.5677403087691,80.9298049074505,80.8476761190423,79.4261305796943,83.5587382932661,81.7018812837865,84.9340090374443,84.3719439052876,82.8885327092448,81.2375939431695,80.3960310489898,82.9445912540335
"ACOT8",5.95691170738799,5.82423700589184,5.80799548353134,5.30735558736615,5.25401172012737,5.81978756109212,5.09666976073564,5.23609082772652,5.79223425601958,5.2990559930585,5.63177481535597,5.84752119347721
"ACOT9",38.9967966421681,40.481833375254,39.1873887763224,43.7137292087403,41.832574328609,43.6351799182794,42.4407870816813,41.6943739054992,42.9484890787827,41.677148375157,40.3866729934957,39.7244828184981
"ACOX1",46.3128910208193,45.8150736568119,45.2796254743822,52.3367429504697,50.3321021492708,50.6586053613246,53.2318841676833,56.2936926544222,53.6831694284716,47.6623080367383,48.7714493935294,45.1853910405057
"ACOX3",11.5446626892477,12.5796746958652,11.5307186027041,12.1574132326652,11.7716465121841,11.6660287020074,11.6195680964919,12.0384358986813,11.3305088313368,11.5907726129158,12.1719004073823,13.3864741371338
"ACP1",37.4194735421837,35.8427608763751,36.7808131599815,41.1003458717943,41.6330548961991,41.7966561205707,40.4692358162116,41.5228862146348,43.0363981990258,37.7211038183558,38.7376669681557,36.3094015705169
"ACP2",15.6054306700587,16.1351682169038,15.235329098725,14.4829790214894,15.6423235009362,14.9859529698122,14.2622857502067,14.3020734180914,14.9250150812781,15.7803843760227,15.3441408120617,15.5450632278389
"ACP5",4.02720791485385,4.82531263569527,4.46258706809668,3.787678933283,3.61795237436619,4.04739771294134,3.77531093387825,3.55551145725534,3.80939521053565,4.32099331665376,4.06661655401634,3.83391196707321
"ACP6",3.8090674861326,4.50362512664892,4.38678941088909,3.71860272173377,4.64215212740367,4.20611919188022,4.54086009547023,3.96708191532992,4.10242561134608,4.01443635837765,3.91289565334906,4.33328705522141
"ACP7",2.83582557337626,2.50577638625579,2.52974680930321,2.21043876957549,2.50064355287075,2.77762588143033,2.873431099674,3.17823853735365,2.52982912699675,3.32833268985492,3.49365683334737,2.43243994549603
"ACSF2",11.3265222605265,11.3267865027373,11.2085785595719,13.4813739540255,13.992962859681,13.7823150878591,12.7207004522064,12.7586842003118,13.2352064366046,10.9484627955754,10.690589910043,10.1969171225099
"ACSF3",14.1791278668813,14.323559613327,14.6099984267624,16.140808098671,16.5335102990337,16.3218587508811,16.5274723105337,15.5482173050394,15.9701568441687,15.3570438145938,15.3161915573949,15.3195389944816
"ACSL1",67.153691980188,66.6570380587098,66.0955570850157,61.9268236538884,61.3721774092852,62.2188197440394,66.5293682347878,68.9380517274911,65.2383349004297,61.8807117205922,61.2927154842463,61.1976116088703
"ACSL3",146.59036810068,143.201734290213,143.418642143905,161.074212630889,150.464254628053,159.277004115162,157.755562162029,160.512478649084,163.628175812547,152.037653354557,154.391682779287,145.978614477384
"ACSL4",124.407164503027,114.063618339225,119.324461859044,116.497030777783,107.979916820238,114.279464835991,115.65035827447,117.686285983879,120.699222093818,130.6516560272,129.894161063855,120.591029350883
"ACSL6",3.87618761804683,4.23273038218884,4.35836528943624,3.53439949093581,3.75096532930612,3.69027438532887,3.28242311751081,3.16680602462936,2.89123328799629,4.61295232453577,3.95481953534923,4.05943620043046
"ACSS1",11.1251618647838,11.4283720319099,11.0190844165529,5.58366043356309,5.91907649482703,5.72720003171111,6.03001051938887,5.4533085694881,5.70432513577645,10.7148955892698,11.0539302207111,12.1460908536689
"ACSS2",103.113302653237,104.802404262996,104.20282924613,108.656880766945,108.272545321106,106.488885578074,108.015840608183,110.438072916677,110.35524894521,103.251303137473,99.6111436324003,105.223163734967
"ACTA2",3.64126715634703,3.84331918702746,3.02243158115253,5.37643179891539,5.40032597056129,5.56847855277224,4.98131303775603,5.09890067503499,5.30385025466886,3.05097163236701,2.83684934867807,3.01235940270038
"ACTB",6627.8781060686,6666.09321706614,6640.48115264227,7199.51419952662,7253.51566396642,7051.83658777533,7372.21745218112,7005.27217181097,7311.06942950023,6919.5744663076,6741.93318534776,6979.74949817346
"ACTG1",2695.19211698296,2693.55723693122,2653.64755471616,2616.22697432147,2636.10394618157,2635.45111667083,2706.31066900099,2585.46275259902,2644.22819547314,2987.71871330937,2881.17686657958,2893.2020631187
"ACTG1P17",5.25215032228857,4.75758894958025,5.25846246877634,4.1215472891043,4.54904305894572,4.03417092302977,3.89066765685786,3.62410653360111,3.75078913037356,5.57641705054641,4.87714493935293,4.88098876480329
"ACTG1P20",5.82267144355953,5.63799686907553,5.80799548353134,5.21525397196717,4.92147933277753,5.07908732604404,5.14910463481728,5.64766128580109,4.71778945304799,6.10194326473402,5.8553688526902,5.46090822200765
"ACTL10",2.39954471593375,2.31953624943948,2.22655618047286,1.87657041375419,2.06170080156897,1.79884342797393,1.47866344910231,1.44049660326101,1.64097024453843,2.8028064756673,2.34773739200944,2.4163310716848
"ACTL6A",38.0738948283475,39.3474616328274,37.7661827036802,39.684283535035,39.0126996838824,38.5825461720585,39.2212858130685,38.2531875754868,40.9656500332987,36.2759067293398,37.8293161914854,36.2127483276495
"ACTN1",1276.37320851399,1289.12036519943,1282.47741053807,1310.64052523324,1299.16413348932,1296.67512219115,1319.54458021416,1257.07336911244,1297.31395814798,1349.46373033144,1302.53308986323,1354.12804144597
"ACTN4",944.380256033229,955.242592652376,952.577582249197,917.412678287303,933.657834609874,915.650985208465,967.454887730751,922.523749261432,943.32346628895,988.120664226271,955.752712585175,990.148037681186
"ACTR10",25.304289731665,24.8545928042128,24.8332074426356,27.1814892446236,27.2011492852164,27.630764125276,28.3882408278012,28.2497389417298,27.9551002373154,25.123072628247,25.2102277094347,24.0988752216031
"ACTR1A",118.836193554146,119.329134934668,117.69481222908,121.056060740033,122.957175546474,122.400713841697,122.351535182104,123.219622142438,125.670971227568,123.221299276603,120.125896557816,125.939175456212
"ACTR1B",34.449407704979,33.4724318623493,34.66795346532,33.4789371975288,34.7961890122865,35.4345701731041,34.512634120537,33.6115874094235,33.6105869729568,36.7868349931334,34.908619078807,36.3577281919506
"ACTR2",268.900028481388,264.71495810209,259.95754010057,276.984095610504,260.918212410173,277.696454193475,273.206667914989,282.325901726433,290.832672804356,276.120231704412,290.965715708503,263.605611047
"ACTR3",174.545903042957,173.050948945408,168.915079087107,168.292676737784,159.735257587366,169.157416179107,171.483012196603,171.133282969953,175.212644324586,173.248475277185,177.100452196045,165.583113905654
"ACTR3B",4.73196929995328,4.52055604817768,4.70892945402133,4.21364890450328,4.70865860487364,4.27225314143808,4.14235505244975,4.45867996247455,4.41499137221054,4.21880766389506,4.20636282735024,4.55881128857865
"ACTR5",12.0145036126473,11.6146121687262,11.5401933098551,11.3975749056236,10.4415169627848,11.0443695761635,10.0150609495937,10.5293442190745,10.129084188014,9.48866775616535,9.51672121403825,10.2613526177548
"ACTR6",7.61813497226521,7.53426008029613,7.47554394209825,7.57535786656601,7.63494361355217,8.05511505614796,6.87945547951148,9.24890279395361,8.2341542627732,7.18219159389746,8.21708087203302,6.76572700071744
"ACTR8",16.1759517913296,15.8812043939725,16.7702316571786,18.9268819644901,17.983351507879,19.4301543801007,18.8136328204933,18.6578607660473,19.0665114127323,15.0066930051354,16.3782632347325,15.9961116945534
"ACTRT3",2.70158530954779,2.97984218906094,2.83293743813356,2.33707849074909,2.62035521231669,3.09506883930808,2.53784790555149,2.16074490489151,2.55913216707779,2.93418802921421,2.43158515600977,2.93181503364422
"ACVR1",24.280707719973,21.5361321845768,22.7203477479742,18.5469628009694,17.6242165295412,18.1074753889434,19.1072681153505,18.9436735841547,19.7404813345963,21.6633583848452,23.4913485474277,22.777947569082
"ACVR1B",27.1836534252635,29.8153528121382,27.5808725164107,30.3474822739635,28.1189386743019,28.8476287971407,28.5560324248624,29.3358276505377,28.7072115993955,26.7434451219922,27.0409038901087,26.5635329147216
"ACVR2A",8.50747672012877,8.19456601991758,8.45143877864593,8.9108312898512,8.32661097923982,8.31965085437942,8.70418909755263,8.55151951777169,9.21092226547465,8.1456563199081,8.3847764000337,8.37661438184064
"ACVR2B",9.79953925947771,9.95538185890814,8.32826758568361,9.49797908801969,9.01827834492748,8.31965085437942,9.30194666208336,9.11171264126209,8.92765954469123,9.53246160734765,9.53069584137164,8.84377172236636
"ACY1",27.6702743816417,27.4788856411699,26.7376235799763,25.7884523117141,27.972624423868,25.1441276219003,27.2032126735561,26.8092423384688,26.4704128732092,26.6996512708099,26.873208362108,27.0306902552473
"ACYP1",1.96326385849125,2.21795072026695,1.7054472871707,1.8305196060547,1.71586711872514,1.77238984815078,1.92960336620444,1.60055178140112,2.00237440553797,1.81014584886847,1.95644782667453,1.98139147878153
"ACYP2",0.906121780842117,0.965062527139054,1.25066134392518,1.60026556755726,1.47644379983326,1.57398799947719,1.34233277649004,1.60055178140112,1.18188928326875,1.16783603152804,1.18784332333811,1.35314540014349
"ADA",7.56779487332953,7.83901666781372,7.80715869238145,7.72502299158935,8.59263688911969,8.18738295526369,8.41055380269544,8.21997664876718,8.6346291438808,7.62013010572048,7.57424801469711,7.99000141037107
"ADAL",5.3192704542028,5.41789488920171,5.79852077638039,6.12475742403209,5.86587131285106,6.1240037290583,6.00903656975622,5.48760610766098,6.16340609704613,5.82458220724611,6.03703900802426,5.75086795060982
"ADAM10",138.535952270973,133.280214274362,134.919829829505,137.507711790675,126.787948648744,135.204246476099,132.712666300637,136.172659059062,142.930461835303,137.936033273856,146.020881006587,131.706152280633
"ADAM15",167.632529455792,171.25627126336,168.678211408334,163.457341929338,170.269883618609,161.671053089157,169.763148326725,167.314823720038,166.792904141299,175.657137092212,174.2356535927,185.252048829168
"ADAM17",38.0738948283475,40.346386003024,39.1589646548696,42.9884289874733,38.9062893199305,41.3733988434004,41.3711156504158,42.0487817999523,41.5321754748656,38.5385890404254,41.9937551368354,40.4332732661923
"ADAM19",14.3301481636883,13.8833556535794,12.2318469318743,17.7756117720029,16.7995362089136,16.1499104820306,16.6113681090643,15.8111650976982,17.1325107673834,13.795063122425,13.9606527060561,14.8362727801447
"ADAM1A",2.48344488082654,2.72587836612961,2.66239270941649,3.47683598131145,3.1923109185584,2.97602773010393,3.72287605979661,3.22396858825083,3.02798080837449,2.48165156699709,1.9983717086747,1.99750035259277
"ADAM23",1.40952277019885,1.62536846676051,1.36435782973656,0.529584288544128,0.67836607019366,0.992009243367976,0.859931934938935,0.560193123490392,0.546990081512811,1.35760938665135,1.31361496933861,1.6592140025569
"ADAM8",124.323264338134,126.50784566286,123.303838862442,126.305852817775,130.73843341046,124.318598378875,144.783174314231,133.989049128722,130.486437480886,147.77505183948,150.129421442603,162.506319007708
"ADAM9",165.501465267515,159.404626193232,160.965799787462,156.296441332067,148.761688804821,157.769150065243,160.125618470519,158.431761333262,166.773368781245,171.233958122799,175.185928251371,169.352590377482
"ADAMTS1",345.416978863611,341.784512900984,335.262512536308,523.666759754744,484.473085777719,462.196946670007,477.849494480823,509.489929558149,515.381868945392,472.477262455458,487.490899897959,482.62185938451
"ADAMTS13",1.49342293509164,1.98091781886437,1.56332667990648,1.91110851952881,2.08830339255695,2.08983280602854,1.59402017208193,1.92066213768134,1.46515200405217,1.67876429532156,1.78875229867386,1.75586724542429
"ADAMTS15",12.9206253934894,11.072822679806,10.7822167377792,8.4503232128563,9.59023405116919,8.72968134163819,7.7708483388994,7.21391552902933,6.93505281918028,11.2550197538515,10.4110973633752,11.4534092797859
"ADAMTS4",5.08434999250299,4.89303632181029,4.86052476843651,3.01632790431656,2.91298371318454,3.00248130992707,3.32437101677613,2.96102079559207,2.9010009680233,5.5618191001523,3.89892102601567,5.5897792124975
"ADAMTS6",34.7346682656145,33.8618430575107,35.8049183234338,36.0117316210007,35.1686252861184,35.7520131309818,36.0017845444557,36.6755008195342,36.3943757806559,41.4289832184573,40.2469267201618,38.5324261564669
"ADAMTS7",2.09750412231972,1.96398689733562,1.88546672303872,2.32556578882421,2.62035521231669,2.51309008319887,2.68466555298009,2.80096561745196,2.42238464669959,1.89773355123307,1.62105677067318,1.90084710972537
"ADAMTS9",2.60090511167645,2.5396382293133,2.94663392394494,4.43239024107585,4.62885083190968,4.4574282002001,5.42176598004182,5.04173811141353,4.5908096126968,3.37212654103722,3.31198667801331,3.85002084088445
"ADAMTSL1",1.84580362764135,2.18408887720944,1.67702316571786,4.07549648140481,3.31202257800434,2.85698662089977,3.63898026126598,3.40688879183953,3.72148609029252,1.31381553546905,1.77477767134047,1.57866963350074
"ADAMTSL2",2.55056501274077,2.55656915084206,2.79503860952977,1.68085448103136,2.16811116552091,1.77238984815078,1.90862941657178,1.69201188319547,1.74841472483559,2.29187821187378,2.72505233001095,2.98014165507792
"ADAMTSL4",6.37641253185194,7.41574362959484,7.40922099204162,14.3448265983909,13.5939239948612,13.3590578106887,16.0450714689826,13.9933955745355,11.8091251526605,6.65666537970985,7.09911068536187,7.53895294365657
"ADAMTSL4-AS1",1.76190346274856,1.96398689733562,1.90441613734062,1.53118935600802,1.83557877817108,1.4681736801846,1.76181176914318,1.54338921777965,1.28933376356591,2.27728026147968,1.87260006267419,1.94917373115907
"ADAMTSL5",7.95373563183636,7.94060219698625,7.39974628489067,6.52770199140262,6.89007106588854,7.06310581277999,6.58582018465428,6.59655984191747,5.90944641634376,8.0872645183317,6.80564351136069,7.37786420554425
"ADAP1",5.83945147653809,5.89196069200686,5.51427956185194,7.75956109736396,8.06058506935996,7.69799172853549,8.34763195379747,8.13994905969712,7.60902274104428,4.91950928281188,5.65972407002275,5.89584781491091
"ADAP2",1.67800329785577,2.01477966192189,1.85704260158588,1.85354500990445,1.94198914212303,2.11628638585168,2.30713445959226,2.46942274844744,2.03167744561901,1.40140323783365,1.50925975200607,1.35314540014349
"ADAR",400.45548703328,401.635320505134,407.829294605421,454.153065532364,444.928334274077,436.722149300318,453.03731206539,449.995133340925,458.709789428654,402.713657522052,394.908993814254,403.495071223739
"ADARB1",44.7355679208349,45.9843828720995,43.2046646083245,46.2234982283625,45.6766487263731,45.1694875480218,45.9329496955187,47.3534677040246,44.9801665244017,43.852242983878,42.4688924661707,43.1073463188568
